"","date","PAR_fnf","DNP_fnf","FOL_fnf","ISB_fnf","KWH_fnf","EXC_fnf","MIL_fnf","NHG_fnf","NML_fnf","ORO_fnf","PFT_fnf","SHA_fnf","SUC_fnf","YRS_fnf"
"948",2009-05-05,306.529646612102,531.575968940402,1255.41749259832,39.2352709490088,62.4368740631687,268.241142207854,342.472238171858,159.379749853717,466.874906413468,1295.47685494445,199.897629219886,603.276831369288,31.6407143401192,1247.85382539753
"949",2009-05-06,159.335934334184,286.137862518397,537.493412832313,42.0669413605494,64.6931353118259,166.473508034965,276.212958173197,54.1627896067606,246.029525006767,660.623480675752,204.676479325898,460.694542020387,23.777417740848,533.144100823324
"950",2009-05-07,152.414684691285,250.801575873106,521.802695959684,41.219879547402,61.588200842445,149.133996331134,257.417357172215,37.6268703807213,231.308881648141,573.343367892081,200.547868757782,359.033413515718,19.0021670011982,491.63075200728
"951",2009-05-08,118.599508573277,218.886774632366,356.850740900376,42.4331666646271,57.6401368984206,142.929293585293,262.832684759845,25.0004194528215,181.939621656104,389.169478665515,214.707008031677,247.976138991563,16.0738697340154,329.581550799818
"952",2009-05-09,119.101721283893,219.116950162249,336.250163342263,46.0135691329007,57.4703225622102,148.277015967469,277.788146250263,18.9848579161033,173.880518826549,346.305674770067,235.707716651014,217.646223935672,13.8887171297888,306.760236005783
"953",2009-05-10,126.162409279311,226.61837591283,338.43563645984,54.8546339662688,62.6997070126226,155.714610523879,273.985281393682,15.5201823855582,177.547349420335,324.499666344502,260.716491335665,210.054435367851,12.0196867918582,309.603689131718
"954",2009-05-11,119.52912707248,242.35895904212,332.614559144106,60.9326548524327,56.0895177335389,162.660492564009,264.056288398851,13.2876304682745,179.760383769401,297.458191528485,286.909220063773,201.113109378898,10.4996637829079,296.502930354846
"955",2009-05-12,108.59224902055,240.936590536508,303.241442426034,52.2830840681654,46.9510051674892,163.047464990934,248.18327115868,11.9079306604471,161.639977577847,249.95498989056,303.230189169518,169.590326400884,9.41741362808168,269.437212014821
"956",2009-05-13,107.118328889331,240.55791903253,284.517562560188,51.7347030941899,44.581821207684,169.035047848391,249.738475390264,10.5251255089587,156.719730623341,221.890134858,321.167475750827,160.111628510521,8.52426993860393,253.18994094469
"957",2009-05-14,116.270435894374,270.6723335667,291.894762641091,52.1874916555842,45.9991290081982,189.207755253556,261.646618533236,9.53260348799946,166.854962774343,217.014388997024,326.568070684136,191.36514474774,7.76511285855468,261.553658697197
"958",2009-05-15,134.656062809691,311.220691900001,350.441167644144,55.6137524432167,52.2259266972332,207.779289787309,291.702284149006,8.75146232823916,188.983579889635,229.802445661713,373.781429263213,207.755911677836,7.03823131792211,314.868316924281
"959",2009-05-16,134.303216974518,356.245296327238,390.443834878692,62.3514189909501,58.6214070647224,213.82672736924,318.506472654368,7.96707620708339,187.887333330814,238.433543927698,428.681657853645,215.364417722177,6.43211113220292,347.558911686745
"960",2009-05-17,144.704147278787,417.356835102582,406.275742196367,69.7373346237165,56.2319688833197,227.29712559971,342.384269138201,6.92626717857261,208.749467675099,261.976047242546,430.30314788979,207.722183054096,5.91337596943288,401.920653362075
"961",2009-05-18,150.705542548911,391.905055528341,389.237353313479,72.5215501958331,55.3656437861202,235.843259060479,365.032827251429,6.31810099317767,224.783096711554,258.917728491538,456.569172324165,199.998825004297,5.3001398196089,373.315309170821
